sittingDate,title,speaker,segment_no,speech_text
07-04-2026,Impact of the Middle East Situation on Singapore,Mr Zaqy Mohamad,9,"I thank the Member for his question. On seafood specifically, we do not see immediate risk. We have diversified our food imports. We have also got local production of seafood readily available. At this point, as both the Deputy Prime Minister and Coordinating Minister have shared, our main risk for agriculture lies in fertiliser. And in the short term, no impact, but we think there could be secondary impact, as the Member has shared with diesel and other energy prices, just with other sectors. So, we are monitoring the situation and we will keep everyone posted as things happen."
07-04-2026,Impact of the Middle East Situation on Singapore,Mr Pritam Singh,10,"Mr Speaker, for this first part of questions, I have two clarifications, which are directed at Ministers who are dealing with questions pertaining to energy security. In a Facebook post about a week ago, the Minister-in-charge of Energy, Science and Technology warned about the possibility of fuel shortages that could not be ruled out in the medium to long term, and that Singaporeans and businesses should prepare for significant turbulence in the months to come; and the Minister also projected up to a five-year repair time for Qatar's LNG facilities. My first clarification, notwithstanding the expiry of LNG contracts with Indonesia in 2028, is the Government in touch with both Indonesia and Malaysia, which supply close to half of our piped LNG, to potentially increase supplies, and have there been any deliberations in this regard? The second question pertains to energy security more generally. Does the war in the Middle East present an opportunity to potentially bring forward Singapore's plans of acquiring more renewable energy sources, such as hydroelectricity from our neighbours and in larger quantities than had been previously planned?"
07-04-2026,Impact of the Middle East Situation on Singapore,Dr Tan See Leng,11,"I mentioned the fuel shortages potentially ahead, because the threat of the escalation of the crisis in the Middle East is very real. If we follow the tweets, if we follow all of the news that is coming out, whether it is from the US or from Iran, from Israel, we can pretty much come to that same conclusion. So, it is important for us as a country that while we can take some calm, but we should also be very pragmatic and very real about what the challenges are. And the fact is that because we do not produce any of these natural resources on our shores, we therefore have to be prepared for a possible worse-case scenario, not worst case, but a worse-case scenario compared to what it is today. And to that end, we constantly reach out to our immediate neighbours to talk about piped natural gas (PNG), the continuous supply of PNG. Some of them are expiring in 2028. But at the same time we also establish a more diversified source country strategy so that it strengthens our position in terms of our resilience. Some of the existing fields that we are drawing from, inherently, are also faced with dwindling reserves, within those reservoirs that we are tapping from. Of course, we are also discussing with our neighbours about the potential of exploring new areas for us to tap into. Those conversations happen contemporaneously with our discussions on renewable energy imports. And to that end, if the Member recall, we have already awarded both conditional approval or conditional licensing of up to about 8.35 gigawatts of renewable energy. Our original target was six gigawatts – we have exceeded that. Today, given this uncertainty, we are indeed ramping up the negotiations, the discussions with our counterparts to see how we can expedite both the completion of the feasibility studies as well as the commercial feasibility of laying of the subsea cables. Those are happening in progress. So, I hope to give some positive news, but we are stepping up. Today, I am not at liberty to share that first. Where we are, I cannot predict how long more this war will take. And what I think we should be sure about is that because we are open, we are connected. While this is an advantage for us, given the 150 oil majors that we have here, the third largest oil trading hub in the world, the sixth largest refinery complex in the world, but upstream, the crude still has to come from somewhere. And if the Middle East as a source is choked, we will still not necessarily have that significant impact, but the impact downstream is that it will take a longer time for crude from other parts of the world to bypass the Middle East to come to us. The quality of the crude, they are also different. And because of the differences in the quality of the crude, the run rates of our refinery complexes would also therefore have to be optimised. So, it is this whole cascade of the different refinery processes that we also have to take into account that is contributing, in some cases, amplifying this crisis. But our modus operandi has always been, we do not impose export restrictions and we will still abide by the rules-based global trading framework."
07-04-2026,Impact of the Middle East Situation on Singapore,Mr Edward Chia Bing Hui,12,"Thank you, Speaker. Given that the current energy crunch is disproportionately impacting Asia, does the Minister see this as opportunity to strengthen regional cooperation in energy resilience, including exploring ASEAN collaboration in nuclear energy, such as joint investments and joint operations in the nuclear power plant?"
07-04-2026,Impact of the Middle East Situation on Singapore,Dr Tan See Leng,13,"We certainly see an opportunity in every crisis. It is precisely what all of us do. Our entire team, fellow political officeholders, Government Parliamentary Committee members, that we constantly outreach to our like-minded partners to work even more closely with them. The most recent visit two weeks ago to Japan with the Prime Minister, last week's visit to Australia and there will be many more of such outreach to many of our like-minded partners. On the nuclear energy collaboration, it is not for want of or lack of trying. I think the Member will appreciate the fact that because we are so small and as the Coordinating Minister for National Security alluded to just now, we have to ensure that these advanced nuclear energy technologies are safe. They indeed are today. The physics work, the engineering work. It is just that there has not been a single site of deployment yet. I mean, there are some that is in the process of being commissioned, for instance, in China, and there are some coming up in the US. But we have not seen a single modular reactor site being put up and operating commercially. And the Member will appreciate the fact that regardless of how we collaborate with the rest of the ASEAN member states, we will never put our population at risk of adopting a first-of-a-kind technology. We can be a fast adopter, but we cannot be the first-of-a-kind mover. I hope that gives the Member the context of what we are doing."
07-04-2026,Impact of the Middle East Situation on Singapore,Mr Liang Eng Hwa,14,"Sir, my questions relate to the sharp spike in the diesel prices. Diesel prices are now north of $4 per litre, even more expensive than petrol, very unusual phenomenon, and it is severely impacting many of the transport, logistical business, construction business sectors as well. So, can I ask the Minister if he can share about why this phenomenon of diesel is being more expensive than petrol? The Minister earlier shared that the Government's gencos can actually switch from gas to diesel. So, is that the reason why diesel has gone up because of the Government procurement of diesel? More importantly, what can the Government do to help businesses that depend on diesel, which is a low cost fuel for the businesses to do their deliveries, including construction sectors. So, I am particularly happy that the Acting Minister Jeffrey Siow has just said about this construction sector, for the critical public sector projects, we will be co-sharing the cost increases for diesel. So, how can we enable or incentivise our other businesses to do that to help companies that are impacted by the cost increases of diesel?"
07-04-2026,Impact of the Middle East Situation on Singapore,Dr Tan See Leng,15,"Our diesel prices have risen mainly due to global factors. I mean the ongoing tensions involving Iran, as I have said a few times already, significantly increase the uncertainty and, of course, the risk to oil supply. And it pushes up the crude oil all over the world. If you compare diesel, diesel is a very versatile fuel mix, because the strong demand from transport, from the shipping industry, and there is also some limited refining capacity that is possible using diesel. And as I have shared with you, even our combined cycle gas turbines, which the gencos use, can use diesel as a back-up. So, it is a very versatile use. You will appreciate the fact that it is also easier to store diesel compared to natural gas, because the boiling point of natural gas, I think it is probably about minus 150 over degrees Celsius. So, to keep natural gas, you need that energy to keep it at that level. And if you put it in a floating storage regasification unit , there is a lot of boil-off of that gas. So, you got to use it. LNG is not an easy fuel for you to store unlike diesel. When you talk about stockpiling, of course, a significant proportion of that amount is in diesel. So, you can appreciate that because of the versatility and in farm tractors in many of the agrarian countries around, that emphasis has always been on diesel. That is why it has risen faster compared to petrol. As far as the roll-out of support measures, Acting Minister for Transport Jeffrey Siow has already shared what are the measures. MTI will continue to keep a close watch on this space and if need be, the Government will not hesitate to come in, to act, to help."
07-04-2026,Impact of the Middle East Situation on Singapore,Mr Fadli Fawzi,16,"I have several clarifications to make. Firstly, is the Government engaging the Iranian authorities to secure transit through the Strait of Hormuz for Singapore-flagged vessels similar to what other countries like Malaysia has done and will Singapore be open to paying a toll to pass through the Strait of Hormuz? Secondly, is the Government considering further regulating petrol station operators to ensure that changes in petrol prices, especially increases, are linked to actual market conditions, and if not, why not? And thirdly, what is the status of Singapore's helium supplies following the closure of the Strait of Hormuz, and whether the Government has contingency plans to help the semiconductor industry access sufficient helium supplies for production and also, does the Government foresee any delays in MRI procedures or increases in the price of MRIs for the rest of the year as a result of shortages in helium?"
07-04-2026,Impact of the Middle East Situation on Singapore,Mr Ong Ye Kung,17,"Let me address the issue on helium on MRI machines. Helium is used in small quantities as a cooling agent in MRI machines. They do not get topped up very frequently. So, our consumption of helium is actually small, and our supply of helium is largely not from the Middle East. So, MRI operations will not be affected for now."
07-04-2026,Impact of the Middle East Situation on Singapore,Ms Gan Siow Huang,18,"I will take the question on helium for semiconductor. For the semiconductor sector, helium is used mainly in wafer fabrication for heat management, cooling and process stability. By and large, the wafer fabs here have a multi-source strategy for helium supplies. And wafer fabs in Singapore, in particular, they have, so far, not expressed immediate operational impact, but have started to activate more alternative supplies. We will continue to work closely with the industry to monitor their needs."
07-04-2026,Impact of the Middle East Situation on Singapore,Mr Foo Cexiang,19,"I declare that I work in the logistics arm of the port. I have two clarifications. First, will the measures to support the domestic transport and critical sector extend to the logistics and supply chain sector, such as the hauliers, as well as the port, because this is certainly a critical sector during this period? Second supplementary question: the war accelerates a fundamental global supply chain shift that has been happening for several years, away from cheapest, fastest and the leanest to safest, most resilient, as well as the most trusted. So, the Economic Strategy Review recommendations are timely and should be implemented swiftly. But my question is, are they bold enough and do they go far enough in view of what has just happened in the Middle East? Will Singapore be able to not just survive disruption, but thrive because of it as a reliability hub for our region?"
07-04-2026,Impact of the Middle East Situation on Singapore,Ms Gan Siow Huang,20,"Speaker, I would like to respond to Mr Fadli Fawzi's earlier question on petrol prices at the petrol stations. Singapore has a competitive and open economy, and prices naturally would fluctuate in response to various factors, including changes in global supply and global demand. The Government does not dictate the prices or price changes of businesses, so long as the prices are set independently. Instead, the Government's approach is to ensure that the market remains competitive. For the petrol stations, we also know that there are several players in the market. At present, there is no evidence to suggest that the market structure is not competitive. The entry of Cnergy operated by Union Gas is also an encouraging sign, as it provides more choices to consumers. The Competition and Consumer Commission of Singapore will continue to watch closely the pump prices to make sure there is no anti-competitive behaviour by the businesses."
07-04-2026,Impact of the Middle East Situation on Singapore,Mr Jeffrey Siow,21,"Mr Speaker, let me respond to Mr Foo Cexiang's two questions. The first is on the port and port services, and whether they can be considered as critical services. As I mentioned in my speech, what the Government agencies will do is to assess whether or not such services are critical parts of what we have to do and whether the direct impact of these services is due to the rise in prices. So, in this case, the Maritime Port Authority of Singapore (MPA) will assess that and make a case to the Ministry of Finance (MOF) for support. On the Economic Strategy Review, indeed, I agree with the Member that there are opportunities for us to look at. The Economic Strategy Review is a plan for us to remake our economy for the next five to 10 years. It is a long-term strategy. One of the key things that we are looking at through the Economic Strategy Review is how to strengthen Singapore as a hub of flows. I think the energy crisis reiterates for us how important that strategy is. It is precisely because that Singapore is in the middle of energy flows that we are able to have energy security and to be able to be in the position that we are in."
07-04-2026,Impact of the Middle East Situation on Singapore,Assoc Prof Kenneth Goh,22,"I thank the Ministers for their responses. I just wanted to clarify, in modelling some of these scenarios regarding our fuel sufficiency, I was wondering if these assessments include more materially longer or more severe kinds of scenarios than we typically model. And whether or not, the price reflects supply and demand, whether there is a price threshold and the duration for which the price of the commodities are sustained for that we are monitoring, before we implement more rationing measures."
07-04-2026,Impact of the Middle East Situation on Singapore,Dr Tan See Leng,23,"We simulate models across chronological parameters as well as geographical parameters. So, our simulations run, particularly for power generation, our scenarios run on if one region is completely choked versus two regions versus multiple regions. And we build that simulation accordingly. I am not at liberty to share because it is a function of our own national security. For the other simulation, we have simulated based on a three-month, five-month, one-year window. The parameters go into a lot of details, in terms of which are the sectors that are most exposed and then which are the sectors that get indirectly influenced by the cascading effect, and then to the more domestic sectors getting influenced. So, there are multiple simulation scenarios. One of the key things is that our civil servants are very, very well adapt in managing all of these different scenarios. Like I said, I cannot go into the details because it is a matter of our own security."
07-04-2026,Impact of the Middle East Situation on Singapore,Ms Poh Li San,24,"Speaker, I have three supplementary questions. Supplementary question one: what is the Government's assessment of the overall food supply situation and how the does Government stabilise the prices of essential food items and curb profiteering, so that seniors and also low-income families can still afford their meals and food expenses? Supplementary question two: the local bus transport companies are badly affected by the surge in diesel prices, and they are running diesel cost increases of more than $1 million per month for some of them. However, they are also bound by the prices locked in their contracts and are not able to increase their prices. These local transport companies are essential to ensure our workers can get to work on time. Other than transportation for school children and people with disabilities, how would the measures help such local transport companies tide through this crisis, especially if the war prolongs? Supplementary question three: jet fuel supply has been severely affected and fuel prices have surged dramatically. The sustainable aviation fuel levy has been postponed to apply for flights from first January 2027 onwards. How will the impact on fuel supply and fuel prices impact Singapore as an air hub, especially if the war prolongs?"
07-04-2026,Impact of the Middle East Situation on Singapore,Ms Gan Siow Huang,25,"Speaker, I would like to respond to Assoc Prof Kenneth Goh's question regarding price threshold. First, in the context of a petrol, which I mentioned earlier on, regulating or capping petrol or diesel pump prices will distort the market and actually will serve to benefit vehicle users and owners that consume more, and possibly people who are more well-to-do. This may not be a fair way of distributing our limited resources. It will also reduce the incentive for Singaporeans, as well as businesses to switch to more energy efficient modes of transport. Instead, the Government's approach is to ensure that our fuel market remains well-functioning and competitive, so that fuel companies are incentivised to compete, innovate and become more efficient. On electricity prices, on whether it is a price threshold, the electricity prices is something that the Government will continue to watch closely because it affects households and businesses directly. Again, our priority is to make sure that there are enough support measures, such as U-Save, CDC vouchers and targeted support measures for businesses that are more affected by the electricity price increase."
07-04-2026,Impact of the Middle East Situation on Singapore,Mr Murali Pillai,26,"Mr Speaker, Sir, I would like to respond to the hon Member Ms Poh's third question on jet fuel. We are working with the aviation stakeholders to monitor the fuel supply for aviation hubs carefully to ensure that it remains stable. There are no significant supply shortages for now as we have adequate fuel supply from the diversified sources. But if higher fuel prices persist, this will lead to increased cost pressures, which may filter to passengers and consumers in various sectors. We note that some airlines have made commercial decisions to raise ticket prices in response to the soaring cost of fuel. These remain commercial decisions which we do not intervene in. However, we will continue to work closely with the industry to monitor the situation and assess whether there is a need for the Government to take further measures."
07-04-2026,Impact of the Middle East Situation on Singapore,Mr Zaqy Mohamad,27,"Speaker, our Singapore Food Story 2 mitigates the impact of food supply disruptions on Singapore through its four pillars working together, which is diversification, global partnerships, stockpiling and local production. Due to our efforts in partnership with other governments, for example, Thailand and Vietnam for rice cooperation, New Zealand and Australia for other food areas, as well as working with the industry to diversify our food sources over the years, importers can now pivot more readily to alternative sources, if needed. If the situation worsens and food imports are severely disrupted, the stockpile of essential food items, as shared by the Coordinating Minister, that we have been maintaining and expanding will provide us time to restore food flows and sustain our population. Finally, local farms can increase their production and provide us with a regenerative source of fresh food that is maintained during prolonged disruption. This multi-pillar approach ensures that Singapore is able to meet our food needs and Singaporeans can continue to experience reasonable normalcy during disruptions. However, we also have to recognise that in a crisis, we will have to prioritise our efforts. It will not always be possible to have everyone's favourite food or favourite brand in every disruption, but what we can do is to provide the assurance of food supply where it matters most. The Government is monitoring the developments in the Middle East and its impact on Singapore's food supply closely. Singapore imports most of our food and from many different sources – we have 180 countries and regions that we import from. The Middle East accounts for less than 1% of our total food imports. And food coming from major ports, such as the Strait of Hormuz, accounts for even less, at less than 0.5%. In the near term, there is no imminent risk of food supply disruption to Singapore. However, as global food supply chains are interconnected, we cannot rule out eventual disruptions to our food supply if the conflict persists. In his Ministerial Statement, the Deputy Prime Minister mentioned that the closure of the Strait of Hormuz would have an impact on other key products, including fertilisers. This, in turn, could translate to lower agricultural yield down the line and potential supply disruptions. So, we are monitoring this and the food supply situation very closely. We will keep up our diversification, global partnerships, local production and stockpiling efforts as required. Since the start of the Middle East conflict, the Singapore Food Agency has also stepped up our engagements with importers and retailers to share information on possible risks to food supply, so that they may activate alternative sources early and when needed. We stand ready to activate our existing arrangements with partner countries to ensure that food continues to flow as needed too. We want to support our local farmers, especially now, to weather this crisis, and we will help them to increase their market share for certain food types, which will strengthen Singapore's food resilience in the long term. And as they say, never waste a good crisis."
07-04-2026,Impact of the Middle East Situation on Singapore,Mr Zaqy Mohamad,28,"Mr Speaker, allow me to speak in Malay. With regards to food, we do not expect a risk of food supply disruptions in the near term for Singapore. However, there is an impact today on fertilisers because fertiliser is a by-product of oil and supply has been affected due to the closure of the Strait of Hormuz. Therefore, fertiliser costs have increased, and this will impact food prices. For now, the Government will help citizens through support measures, such as CDC vouchers and also the Cost-of-Living Special Payment. However, we need to be prepared for what happens next. It may begin as an energy crisis, but it could develop into larger supply disruptions across many sectors, including the food sector. Our cooperation with other governments as well as industries has given us the opportunity to further diversify our food sources, and this means that food importers can pivot to other sources easily. If the situation worsens, we have food supplies – our stockpile – to sustain our population. Local farms can also increase their production further and provide fresh food supply to us. So, we still have food supply to meet our needs. As the Government increases our diversification efforts, global partnerships, local production and stockpiling efforts as needed, we will get ready to try to diversify our sources and make adjustments to our habits and lifestyle."
07-04-2026,Impact of the Middle East Situation on Singapore,Mr Jeffrey Siow,29,"Mr Speaker, I would like to just quickly respond to Ms Poh Li San's question on local bus services. We have received feedback from transport associations on the impact on local bus services and we are working very closely with them to smoothen out the impact on these bus services. As I mentioned, where the bus services are critical, we will co-share the cost of these services, but for others that are more general, we will work with them to smoothen out the impact. We will expect some pass-through of the cost to the consumers, just like my colleague Senior Minister of State Murali mentioned, through airfares. And broadly, we will support the bus companies through the business measures, for instance, like the Corporate Income Tax rebates that I had talked about in my speech. And on the consumer side, we are also supporting through the payments like the Cost-of-Living Special Payment, which can be used to defray some of these costs."
07-04-2026,Impact of the Middle East Situation on Singapore,Mr Gerald Giam Yean Song,30,"Sir, the International Energy Agency (IEA) requires its members to ensure oil stock levels equivalent to no less than 90 days of net imports. While we are not an IEA member state, this is a widely recognised global benchmark for an emergency on energy resilience. Could the Minister confirm if Singapore's oil stock levels meet this international standard to provide greater assurance for Singaporeans and businesses? And I will note that I am not asking for us to reveal all our cards, but just our adherence to this international standard."
07-04-2026,Impact of the Middle East Situation on Singapore,Dr Tan See Leng,31,"I am very glad that the Member recognises an issue of our national security. I think suffice to say, I have put it on record that we have supplies to last for months. And we will keep it as that. ""能源取之不易, 我们一定要好好珍惜"". ( In English ): ""Energy is not easy to obtain. We must treasure it."""
07-04-2026,Impact of the Middle East Situation on Singapore,Mr Yip Hon Weng,32,"Thank you, Mr Speaker. Given the war in the Middle East, there is also the possibility of simultaneous disruptions both at the Strait of Hormuz and the Bab-el-Mandeb Strait of the Red Sea. Could the Government elaborate whether such a double chokehold situation is explicitly considered and what are the consequences? How do these scenarios translate into pre-emptive measures that safeguard both supply continuity and household affordability?"
07-04-2026,Impact of the Middle East Situation on Singapore,Dr Tan See Leng,33,"On the Strait of Hormuz, it impacts about 9% to 10% of our LNG supplies from Qatar. We think that a simultaneous choke or blockade of the Red Sea near the Gulf of Aden, where the Houthis from South Yemen – which is also something that I did highlight in my Facebook posts about a week ago – would not have a significant impact, because it primarily impacts supplies coming from Europe through the Suez Canal. Many of them are pharmaceuticals. They actually come in through air."
07-04-2026,Impact of the Middle East Situation on Singapore,Mr Vikram Nair,34,"Thank you, Mr Speaker. I note that amongst the different sources of energy, diesel prices have risen much higher than electricity prices. And diesel fuels many commercial operators, including buses and lorries, which feeds into many other sectors. So, does the Minister think that this is a good time for operators of commercial businesses to switch from diesel trucks and lorries to friendlier, electric vehicle (EV) versions? And if so, would any incentives be given for such switches to make it easier to change capital, which is, of course, a long-term investment?"
07-04-2026,Impact of the Middle East Situation on Singapore,Dr Tan See Leng,35,"A function of why the electricity tariffs seem to have risen slower compared to diesel is, as I have shared, in fact, Deputy Prime Minister shared early on, how the regulated tariff is calculated – based on last quarter's prices of natural gas, which is benchmark to the Brent crude benchmark index. From January to February, the war broke out on 28 February, so we have only factored in, at most, about half a month of that price increase. That is why that has not actually come into impact for the regulated tariff for electricity. I have also given everyone a warning that the next quarter's tariff will see significantly sharper increases. While I thank the Member for that supplementary question, because I am going to leverage on this supplementary question to let everyone know, and I have put up a harbinger – it is not insider trading, because I think it is an open secret that the prices have gone up significantly – for household consumers, for domestic consumers, if they want to hedge, they may want to switch to a fixed price contract moving forward. I think, suffice for me to say. For businesses, how they are going to convert the diesel trucks, the diesel vehicles to EVs, I think for them to perhaps move out of their trucks today to convert it physically, I think it would take a lot of time. I am not an engineer, so I would not know what is involved in that. Of course, if they want to trade it off and buy an EV instead, I think that is an option that is available. As far as any subsidies and so on are concerned, I think this is not something that I can comment on. Suffice to say that for some of the businesses, if they want to convert to more energy efficient measures and so on, there is the Energy Efficiency Grant. For the larger ones, there is also the Resource Efficiency Grant for Emissions as well. I would think that these businesses can find out more about which are the ones that they are eligible for and make the applications accordingly."
07-04-2026,Impact of the Middle East Situation on Singapore,Mr Jeffrey Siow,36,"Thank you, Mr Speaker. I just want to take the opportunity to do a plug for the Singapore's EV scheme for heavy vehicles. We have a grant of $40,000, which we announced, I think in March last year. There are companies that have already made use of the grant. The scheme also covers the provision of funding for chargers, which actually is the chief constraint behind why the adoption of electric heavy vehicles is not as prevalent as say, passenger vehicles. But we have this grant and we will encourage companies to make use of it, to switch to more energy efficient vehicles."
07-04-2026,Impact of the Middle East Situation on Singapore,Mr Alex Yam,37,"Thank you, Speaker. Building on the point that the Minister-in-charge of energy had raised earlier about fixed rates. There is concern amongst consumers that the gencos and the electricity suppliers may, at some point, invoke a force majeure, and that would affect the supply contracts that are signed with consumers. Therefore, I seek clarification, what safeguards there are in place to protect consumers and businesses from disruptions and the dramatic price spikes, and how will the Government ensure continuity of supply and fair contractual outcomes for consumers as well as the gencos?"
07-04-2026,Impact of the Middle East Situation on Singapore,Dr Tan See Leng,38,"Indeed, I think that is a valid concern. EMA has been constantly engaging all the gencos. Today, supply at this point in time, is not an issue because we have got GasCo, which has sourced for supplies and diversified the various sources of supplies quite broadly. If anything at all, I think the force majeure portion comes because the pricing of these LNG cargoes coming in, has gone up significantly, compared to pre-crisis times. So, many of the contracts that they were locked in, they can no longer supply, because obviously, the feedstock has gone up significantly. And this is where EMA has stepped in to form the bridge between these large consumers, together with the gencos. Our sense today is that the domestic consumers, because they form not a very big part of the gencos' exposure, if I am not mistaken, I have to check this, but I think they use less than four megawatts for the entire year. So, I do not think they will be affected that much. Nevertheless, my exhortation still stays. That is, the next few quarters will see significant increase in the tariffs. It is something that all of us collectively will have to take note of. We should not expect that for the 2.1% increase in tariffs for this quarter, I am able to hold it. This is something that is food for thought for everyone."
07-04-2026,Impact of the Middle East Situation on Singapore,Assoc Prof Jamus Jerome Lim,39,"Sir, my clarification actually segues very nicely from the prior one by Mr Alex Yam. Not long after the electricity market liberalisation in the early 2000s, the Government actually favoured vesting contracts as a regulatory safeguard for price spikes over price caps or a capacity market. I believe such contracts were eventually expected to be phased out, once sufficient competition was assured. And I understand that this tool is meant to regulate competitive marketing and not crisis-related shocks. Nevertheless, given the current development, I wonder if the Minister would be willing to share: if the mechanism is still in play today; whether it covers a full extent of electricity demand in Singapore; if this mechanism is indeed active for the current Strait of Hormuz crisis, and if so, what the current gap between the vesting and wholesale market prices is; and finally, how much he believes the safeguard has passed through to the open retail market, given that price increases observed in February were about 10%?"
07-04-2026,Impact of the Middle East Situation on Singapore,Dr Tan See Leng,40,"As I have shared earlier on, for those gencos which have entered into very long vesting contracts, I think some of their clients and customers would already find it hard to keep and maintain those kind of pricings. Hence, these are the ones that we are currently managing to try and understand the impact. I do not have the full details. It is actually this group, potentially, that may invoke the force majeure clause. Having said that, today, a lot of the cargoes that we are buying in are on spot price. That accounts for that huge spike. Because of the Strait of Hormuz, Qatar has invoked force majeure. I think on one or two of the cargoes, Shell has also invoked force majeure. So, for us, for the GasCo, we have to make sure that we can get the replacement cargo. And we have succeeded. We have been successful in getting the replacement cargo. It is just that we are not able to get it at the earlier pricing. To your question as to how this would impact, we do not have all the necessary details at this point in time. Perhaps, at the next Parliamentary Sitting, I would invite you to file a Parliamentary Question. We can get into a more robust presentation at that point in time."
07-04-2026,Impact of the Middle East Situation on Singapore,Mr Shawn Loh,41,"Thank you, Mr Speaker. My question pertains to early signals. One, does the Government detect any early signals of job losses arising from the new disruption? Two, does the Government detect any early signals in terms of wealth inflows into Singapore, given our status as a wealth hub? And three, does the Government detect any early signals with regard to Singapore's status as an aviation hub? If the answer is yes, what is the Government's position and what is the Government's response?"
07-04-2026,Impact of the Middle East Situation on Singapore,Dr Tan See Leng,42,"Mr Speaker, Sir, I can just talk about jobs. In case you are wondering, I am still the Minister for Manpower, notwithstanding, the entire discussion was just on energy. What we have done is to work very closely with MTI and the Economic Development Board for the affected power generation refinery and the energy-intensive emission sector to ensure that there is no permanent scarring. We will continue to help workers in those particular sectors. We have not completely ironed out the plans. Again, if the Member is interested, he can file a Parliamentary Question and we can elaborate on that more. For the rest of the signals, perhaps I can invite my other colleagues to take on the questions."
07-04-2026,Impact of the Middle East Situation on Singapore,Mr Murali Pillai,43,"Sir, I would like to answer the hon Member Shawn Loh's question on the status of the aviation hub. There have been some flight disruptions. Apart from the disruptions, most of Changi Airport's flights have been operating normally. The disruptions have been limited to some Singapore-Middle East passenger and cargo services. Airlines have also added flights between Singapore and other regions, such as Europe, to cater to demand in the wake of the reduction in flights to the Middle East. The situation now still remains fluid and uncertain. It is too early to determine if longer-term network reconfigurations will take place. We will continue to work closely with the industry to monitor the situation."
07-04-2026,Impact of the Middle East Situation on Singapore,Mr Gan Kim Yong,44,"Sir, let me just give a quick answer on the wealth hub. Singapore has been a financial centre and we have been a centre to receive capital and wealth investment from all over the world. There has been increased interest and enquiries with regard to wealth coming into Singapore. We are happy to see that trend and we are also happy that we are able to provide services to these investors and this capital, that we can allow them to have an alternative location to be able to continue to safekeep their wealth and also, use Singapore as a gateway to invest in this region. I think we will continue to monitor the situation, and we will continue to ensure that we operate efficiently and reliably as a financial centre."
07-04-2026,Impact of the Middle East Situation on Singapore,Mr Christopher de Souza,45,"Much obliged, Sir. My supplementary questions draw from the fact that the situation displays: one, how Singapore has agency; and two, how Singapore can use the situation as a catalyst. On agency, how can Singapore use its sterling status as an oil trading hub and a critical oil refinery centre to create agency, to trade with Australia, for example, for enhanced LNG, or New Zealand for food supplies? Here, I declare that I am a lawyer in private practice who represents oil companies and oil refineries in Singapore. On the second point, as for us being able to use the situation as a catalyst, how can the crisis offer itself as a catalyst for Singapore to seriously explore nuclear civil energy, provided it is safe?"
07-04-2026,Impact of the Middle East Situation on Singapore,Dr Tan See Leng,46,"I have answered in quite different parts, but perhaps to just curate it for the Member's utility. First, indeed, this crisis is also an opportunity for us to build even closer ties, with our reputation, our credibility, our consistency, our predictability and our transparency. Our relationship with Australia will hopefully be up a few notches when we reassure them that we will abide by a rules-based multilateral trading system, we will not impose export restrictions, and depending on the upstream feedstock that we are able to get and our refineries continue to refine, notwithstanding the fact that there are different types of crude nowadays, but we still try to optimise the refineries' complex operational capabilities to make sure that the downstream supply of essential fuel products – the diesel, the motor gas, together with the naphtha – they continue to get the supply. Likewise, they are a major supplier, they are the third largest supplier of LNG, that they would also not in any way curtail their exports to us. I think that is a start. At the same time, we will expand that to food resilience and food supply. Our Prime Minister has raised the ambition. We have substantively concluded the negotiations on the Agreement on Trade in Essential Supplies. I think Minister Vivian may know that better. At the same time, we are trying to see how we can accelerate the same discussions with Australia and other countries. On nuclear, I have also shared that it is not a question of us not wanting to do it, we want to make sure that it is safe. The small modular reactors for advanced nuclear energies have proven to be very safe. We just want to ensure that there is a site that has been planted, is operational and that we can use that as a reference site or model."
07-04-2026,Impact of the Middle East Situation on Singapore,Ms Nadia Ahmad Samdin,47,"Thank you, Speaker. On food price monitoring, given that we import more than 90% of our food supply, could the Government share more – whether there are ways for data on the monitoring dashboard that is used by the Ministry of Sustainability and the Environment to be shared more proactively so that households and businesses have more timely visibility of emerging price trends for scenario planning and whether more forward-looking indicators can be included to help Singaporeans better cope with potential price fluctuations. As a second point, I thank Minister Tan for some of his sharing in response to questions earlier on contingency scenario planning as well as the stockpile for LNG and diesel. I understand the need to not disclose sensitive details around our national food stockpile. However, could the Government consider whether there is merit to provide some general indicators of adequacy for certain food items and essentials, such as broad coverage, ranges or scenario readiness, so as to give Singaporeans greater assurance in light of the current uncertainties, similar to the two to three months' data which was shared during COVID-19. Where I am coming from is while many appreciate these broader updates, there is room to build understanding and make the impact clearer at an individual and household level so that our people have a better understanding how prepared we are but not immune and also a sense of agency that they can still do something amidst this uncertainty."
07-04-2026,Impact of the Middle East Situation on Singapore,Ms Gan Siow Huang,48,"Mr Speaker, I will answer the part about monitoring food prices. The Department of Statistics publishes monthly indices on the import prices of food products. This allows us to assess imported food cost pressures that may in turn feed through some of our domestic food inflation and food and beverage services inflation. The indices cover the non-cooked food price index as well as the food and beverage services price index. On whether we can have forward-looking indices, I think we will have to continue to monitor the situation and as best as we can, provide timely information to businesses as well as to local households."
07-04-2026,Impact of the Middle East Situation on Singapore,Mr Zaqy Mohamad,49,"Mr Speaker, I think Minister of State Gan has covered food prices."
